id,colour,size,width,brand,model,price,type,count,rating,no_rating,link
216842,Gunmetal,Medium,136 mm,Vincent Chase,VC E16906,1700,eyeframe,866,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16906-c2-eyeglasses.html
211382,Black,Medium,135 mm,Lenskart Air,LA E16153,1700,eyeframe,1954,5.0,1,https://www.lenskart.com/lenskart-air-la-e16153-c2-eyeglasses.html
206466,Blue,Medium,136 mm,Vincent Chase Polarized,VC S15374,1500,sunglasses,8552,5.0,6,https://www.lenskart.com/vincent-chase-vc-s15374-c1-sunglasses.html
136181,Black,Wide,139 mm,ThinOptics,Go-Reader Glasses With Case,1100,non_power_reading,39104,4.2,133,https://www.lenskart.com/black-full-rim-rectangle-thinoptics-go-reader-glasses-with-case-reading-eyeglasses-only-for-2-50-power.html
149863,Black,8-12 yrs,125 mm,Hooper,HP E10004L,1000,eyeframe,18808,4.75,8,https://www.lenskart.com/hooper-hp-e10004l-c2-eyeglasses.html
206133,Purple,Medium,134 mm,Lenskart Air,LA E15322,3000,eyeframe,5217,0.0,0,https://www.lenskart.com/lenskart-air-la-e15322-c1-eyeglasses.html
213113,Blue,Medium,137 mm,Lenskart Air,LA E16494,3000,eyeframe,2093,0.0,0,https://www.lenskart.com/lenskart-air-la-e16494-c3-eyeglasses.html
215316,Green,Wide,139 mm,Vincent Chase,VC E16608,1700,eyeframe,2492,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16608-c2-eyeglasses.html
212595,Pink,Wide,141 mm,Vincent Chase Polarized,VC S16399,2000,sunglasses,1170,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16399-c1-sunglasses.html
139165,Black,Medium,136 mm,Vincent Chase Online,VC E12395,1700,eyeframe,2190,4.6,211,https://www.lenskart.com/black-golden-full-rim-rectangle-large-size-54-vincent-chase-steel-escobar-vc-e12395-c1-colored-lens-tinted-eyeglasses.html
211918,Grey,Medium,136 mm,Vincent Chase,VC E16228,1700,eyeframe,2380,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16228-c1-eyeglasses.html
212879,Gold,Medium,135 mm,Vincent Chase,VC E16461,1700,eyeframe,2101,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16461-c1-eyeglasses.html
138581,Silver,Medium,137 mm,John Jacobs,JJ S13145,3500,sunglasses,15750,4.7,24,https://www.lenskart.com/silver-black-full-rim-square-john-jacobs-jj-tints-jj-s13145-c1-polarized-sunglasses.html
215957,Black,Wide,142 mm,Vincent Chase Polarized,VC S16745,2000,sunglasses,1068,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16745-c1-sunglasses.html
211919,Tortoise,Medium,136 mm,Vincent Chase,VC E16228,1700,eyeframe,2929,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16228-c2-eyeglasses.html
211923,Black,Narrow,133 mm,Vincent Chase,VC E16234,1700,eyeframe,3130,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16234-c2-eyeglasses.html
211216,Blue,Wide,139 mm,Vincent Chase,VC E13111,1700,eyeframe,2582,4.0,1,https://www.lenskart.com/vincent-chase-vc-e13111-c5-eyeglasses.html
213142,Black,Wide,140 mm,John Jacobs,JJ S16501,6000,sunglasses,954,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16501-c2-sunglasses.html
215335,Grey,Wide,141 mm,John Jacobs,JJ S16633,5000,sunglasses,921,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16633-c1-sunglasses.html
116967,Brown,Wide,138 mm,John Jacobs,JJ E10231,3500,eyeframe,36762,4.4,81,https://www.lenskart.com/tortoise-full-rim-cat-eye-medium-size-54-john-jacobs-kat-eye-jj-e10231-c3-eyeglasses.html
136182,Black,Wide,139 mm,ThinOptics,Go-Reader Glasses With Case,1100,non_power_reading,49572,4.2,133,https://www.lenskart.com/black-full-rim-rectangle-thinoptics-go-reader-glasses-with-case-reading-eyeglasses-only-for-2-00-power.html
134940,Black,Wide,139 mm,John Jacobs,JJ S12470,3500,sunglasses,18940,4.5,23,https://www.lenskart.com/john-jacobs-jj-s12470-c2-sunglasses.html
215979,Black,Wide,141 mm,Vincent Chase Polarized,VC S16753,2000,sunglasses,1489,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16753-c2-sunglasses.html
146626,Black,Medium,136 mm,Vincent Chase,VC E13789,1700,eyeframe,32670,4.65,180,https://www.lenskart.com/vincent-chase-vc-e13789-c2-eyeglasses.html
211602,Silver,Medium,137 mm,Lenskart Air,LA E16204,3000,eyeframe,1417,0.0,0,https://www.lenskart.com/lenskart-air-la-e16204-c2-eyeglasses.html
206464,Gunmetal,Medium,137 mm,Vincent Chase Polarized,VC S15373,2000,sunglasses,8530,4.5,2,https://www.lenskart.com/vincent-chase-vc-s15373-c2-sunglasses.html
211438,Grey,Wide,140 mm,Lenskart Air,LA E16165,1700,eyeframe,2859,0.0,0,https://www.lenskart.com/lenskart-air-la-e16165-c3-eyeglasses.html
216402,Blue,Narrow,132 mm,Vincent Chase,VC E16789,1700,eyeframe,865,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16789-c4-eyeglasses.html
146477,Black,Wide,138 mm,John Jacobs,JJ E13747,5000,eyeframe,8430,4.5,2,https://www.lenskart.com/john-jacobs-jj-e13747-c2-eyeglasses.html
150026,Blue,5-8 yrs,122 mm,Hooper,HP E10015,1000,eyeframe,10889,4.6,11,https://www.lenskart.com/hooper-hp-e10015-c3-eyeglasses.html
209596,Blue,Wide,142 mm,Vincent Chase Polarized,VC S13820,2000,sunglasses,3654,0.0,0,https://www.lenskart.com/vincent-chase-vc-s13820-c9-sunglasses.html
204344,Transparent,5-8 yrs,121 mm,Hooper,HP E15084M,1000,eyeframe,7168,5.0,6,https://www.lenskart.com/hooper-hp-e10004m-c2-eyeglasses.html
212872,Gold,Medium,134 mm,Vincent Chase,VC E16457,1700,eyeframe,2367,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16457-c2-eyeglasses.html
204342,Transparent,8-12 yrs,126 mm,Hooper,HP E15083L,1000,eyeframe,8000,4.7,7,https://www.lenskart.com/hooper-hp-e10003l-c1-eyeglasses.html
215377,Gunmetal,Narrow,133 mm,Vincent Chase,VC E16656,1700,eyeframe,1421,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16656-c1-eyeglasses.html
215416,Blue,Wide,139 mm,Lenskart Air,LA E16646,1700,eyeframe,2034,0.0,0,https://www.lenskart.com/lenskart-air-la-e16646-c1-eyeglasses.html
215321,Blue,Medium,135 mm,Vincent Chase,VC E16610,1700,eyeframe,1920,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16610-c2-eyeglasses.html
213146,Black,Wide,140 mm,John Jacobs,JJ S16503,6000,sunglasses,1322,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16503-c1-sunglasses.html
213201,Gunmetal,Medium,136 mm,Vincent Chase,VC S16525,2000,sunglasses,2115,5.0,1,https://www.lenskart.com/vincent-chase-vc-s16525-c1-sunglasses.html
212736,Transparent,Medium,137 mm,John Jacobs,JJ E16436,5000,eyeframe,1260,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16436-c2-eyeglasses.html
215764,Pink,Medium,134 mm,Vincent Chase,VC E16690,1700,eyeframe,1620,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16690-c2-eyeglasses.html
216516,Silver,Narrow,132 mm,Lenskart Air,LA E14398,3000,eyeframe,880,0.0,0,https://www.lenskart.com/lenskart-air-la-e14398-c5-eyeglasses.html
130659,Gunmetal,Narrow,132 mm,Vincent Chase,VC E11560,1700,eyeframe,43745,4.5,492,https://www.lenskart.com/vincent-chase-vc-e11560-c1-eyeglasses.html
150157,Black,Extra Wide,138 mm,Lenskart Blu,LB E14284,1200,non_power_reading,10330,4.25,8,https://www.lenskart.com/lenskart-blu-lb-e14284-c1-eyeglasses.html
211016,Blue,8-12 yrs,126 mm,Hooper,HP S16087,1000,sunglasses,2245,0.0,0,https://www.lenskart.com/hooper-hp-s16087-c2-sunglasses.html
211609,Gold,Extra Narrow,130 mm,Lenskart Air,LA E16208,3000,eyeframe,1452,0.0,0,https://www.lenskart.com/lenskart-air-la-e16208-c1-eyeglasses.html
131881,Black,Extra Wide,143 mm,John Jacobs,JJ T18520,5000,eyeframe,9791,4.6,28,https://www.lenskart.com/john-jacobs-jj-t18520-c1-full-rim-eyeglasses.html
209587,Gold,Narrow,135 mm,Vincent Chase Polarized,VC S13137,2000,sunglasses,3572,0.0,0,https://www.lenskart.com/vincent-chase-vc-s13137-c23-sunglasses.html
149816,Black,Wide,140 mm,Lenskart READERS,LR 6967,500,non_power_reading,13630,5.0,17,https://www.lenskart.com/lenskart-reader-lr-6967-full-rim-rectangle-c1-b-eyeglasses.html
149043,Gunmetal,Narrow,135 mm,Vincent Chase Polarized,VC S13137,2000,sunglasses,57174,4.6,170,https://www.lenskart.com/vincent-chase-vc-s13137-c3-c3-sunglasses.html
210404,Black,Extra Wide,150 mm,Vincent Chase Polarized,VC S14457-XW,2000,sunglasses,4375,0.0,0,https://www.lenskart.com/vincent-chase-vc-s14457-xw-c1-sunglasses.html
216406,Blue,Narrow,132 mm,Vincent Chase,VC E16791,1700,eyeframe,826,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16791-c1-eyeglass.html
216535,,,,Aquacolor,Aquacolor Premium Icy Blue Powered Monthly,299,contact_lens,32856,0.0,0,https://www.lenskart.com/aqua-color-icy-blue-monthly-disposable-premium-1-len-pack.html
212737,Black,Medium,137 mm,John Jacobs,JJ E16436,5000,eyeframe,2035,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16436-c3-eyeglasses.html
129278,,,,Acuvue Oasys,Acuvue Oasys Toric Bi-Weekly 10Hrs,1845,contact_lens,24164,4.55,17,https://www.lenskart.com/johnson-johnson-acuvue-oasys-for-astigmatism-6-lens-box.html
206136,Black,Medium,134 mm,Lenskart Air,LA E15323,3000,eyeframe,6697,4.0,2,https://www.lenskart.com/lenskart-air-la-e15323-c2-eyeglasses.html
215442,Black,Wide,138 mm,Lenskart Air,LA E15389,1700,eyeframe,1092,0.0,0,https://www.lenskart.com/lenskart-air-la-e15389-c3-eyeglasses.html
135213,Silver,Wide,138 mm,John Jacobs,JJ S12504,5000,sunglasses,25876,4.75,43,https://www.lenskart.com/john-jacobs-full-rim-aviator-jj-s12504-c1-sunglasses.html
137518,,,,Aqualens,Aqualens Comfort Contact lens Solution 500 ml,399,contact_lens_solution,57309,4.65,54,https://www.lenskart.com/aqualens-comfort-solutions-500-ml.html
147262,Brown,Medium,136 mm,John Jacobs,JJ S13872,3500,sunglasses,5521,5.0,4,https://www.lenskart.com/john-jacobs-jj-s13872-full-rim-c1-sunglasses.html
215312,Black,Wide,139 mm,Vincent Chase,VC E16606,1700,eyeframe,1085,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16606-c2-eyeglasses.html
215955,Black,Wide,144 mm,Vincent Chase Polarized,VC S16744,2000,sunglasses,1610,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16744-c1-sunglasses.html
209972,Orange,2-5 yrs,108 mm,Hooper,HP E10060S,1000,eyeframe,789,0.0,0,https://www.lenskart.com/hooper-hp-e10060s-c8-eye:glasses.html
210623,Blue,Medium,137 mm,Lenskart Air,LA E15019,1700,eyeframe,5992,0.0,0,https://www.lenskart.com/lenskart-air-la-e15019-c4-eyeglasses.html
215398,Green,Medium,134 mm,Vincent Chase,VC E16671,1700,eyeframe,1853,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16671-c1-eyeglasses.html
206995,,,,Aquacolor Premium,Aquacolor Premium Spicy Gray Zero Power Monthly,299,contact_lens,15475,0.0,0,https://www.lenskart.com/aquacolor-premium-spicy-gray-color-contact-lenses-2lp.html
215908,Grey,Wide,140 mm,Lenskart Air,LA E16724,1700,eyeframe,859,0.0,0,https://www.lenskart.com/lenskart-air-la-e16724-c2-eyeglasses.html
200262,Transparent,Extra Wide,142 mm,Lenskart Blu,LB E14785,1500,non_power_reading,7807,4.75,16,https://www.lenskart.com/lenskart-blu-lb-e14785-c2-eyeglasses.html
211423,Black,Medium,136 mm,Lenskart Air,LA E16160,1700,eyeframe,1985,0.0,0,https://www.lenskart.com/lenskart-air-la-e16160-c3-eyeglasses.html
215338,Gold,Wide,140 mm,John Jacobs,JJ S16634,5000,sunglasses,784,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16634-c2-sunglasses.html
145545,Gunmetal,Medium,135 mm,Vincent Chase,VC E13630,1700,eyeframe,25135,4.75,146,https://www.lenskart.com/vincent-chase-vc-e13630-full-rim-aviator-metal-steel-escobar-c2-eyeglasses.html
135215,Black,Wide,138 mm,John Jacobs,JJ S12504,5000,sunglasses,14108,4.75,43,https://www.lenskart.com/john-jacobs-full-rim-aviator-jj-s12504-c3-sunglasses.html
209284,Gunmetal,Narrow,134 mm,Vincent Chase Polarized,VC S15746,1500,sunglasses,2844,0.0,0,https://www.lenskart.com/vincent-chase-vc-s15746-c3-sunglasses.html
207491,Sand Dune,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,non_power_reading,34126,4.65,37,https://www.lenskart.com/lenskart-hustlr-lb-e14058-H-c21-eyeglasses.html
133008,Black,Wide,139 mm,John Jacobs,JJ E10266,5000,eyeframe,15028,4.4,72,https://www.lenskart.com/john-jacobs-jj-e10266-c4-full-rim-aviator-eyeglasses.html
206962,Black,Extra Wide,150 mm,Vincent Chase Polarized,VC S15449,2000,sunglasses,6679,5.0,2,https://www.lenskart.com/vincent-chase-vc-s15449-c2-sunglasses.html
213109,Silver,Medium,138 mm,Lenskart Air,LA E16492,3000,eyeframe,1717,0.0,0,https://www.lenskart.com/lenskart-air-la-e16492-c3-eyeglasses.html
215430,Gunmetal,Medium,136 mm,Lenskart Air,LA E14401,3000,eyeframe,832,0.0,0,https://www.lenskart.com/lenskart-air-la-e14401-c3-eyeglasses.html
217207,Olive,Narrow,134 mm,Lenskart Hustlr,LH E16985-N,1700,eyeframe,2681,0.0,0,https://www.lenskart.com/lenskart-hustlr-lh-e16985-N-c2-eyeglasses.html
200378,Black,Medium,138 mm,Vincent Chase Polarized,VC S11075,1500,sunglasses,14941,4.4,191,https://www.lenskart.com/vincent-chase-vc-s11075-c10-sunglasses.html
206041,Transparent Green,Medium,137 mm,Lenskart Air,LA E15305,1700,eyeframe,15202,4.0,4,https://www.lenskart.com/lenskart-air-la-e15305-c3-eyeglasses.html
38712,,,,Acuvue Oasys,Acuvue Oasys Bi-Weekly 24Hrs,1799,contact_lens,85292,4.55,145,https://www.lenskart.com/acuvue-oasys-with-hydraclear-plus-johnson-johnson-only-minus-power-6-lens-per-new-box.html
150868,Blue,Wide,139 mm,John Jacobs,JJ E14413,3500,eyeframe,16037,4.25,4,https://www.lenskart.com/john-jacobs-jj-e14413-c1-eyeglasses.html
209760,Blue,Wide,138 mm,Lenskart Air,LA E15847,1700,eyeframe,6726,0.0,0,https://www.lenskart.com/lenskart-air-la-e15847-c3-eyeglasses.html
209028,Green,Medium,134 mm,Vincent Chase Online,VC E15543,1700,eyeframe,1749,5.0,1,https://www.lenskart.com/vincent-chase-vc-e15543-c3-eyeglasses.html
147921,Gold,Medium,137 mm,John Jacobs,JJ S13146,3500,sunglasses,11039,4.5,19,https://www.lenskart.com/john-jacobs-jj-s13146-c4-sunglasses.html
19947,,,,Bausch & Lomb,Renu fresh multipurpose Contact Lens Solution 355 ml,520,contact_lens_solution,73100,4.65,83,https://www.lenskart.com/renu-fresh-multipurpose111-solution-355ml.html
151554,Black,Extra Wide,148 mm,Vincent Chase Polarized,VC S14537,1500,sunglasses,3237,4.4,5,https://www.lenskart.com/vincent-chase-vc-s14537-c2-sunglasses.html
215954,Brown,Wide,141 mm,Vincent Chase Polarized,VC S16743,2000,sunglasses,1599,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16743-c2-sunglasses.html
201391,Gunmetal,Narrow,130 mm,John Jacobs,JJ E11543,5000,eyeframe,1797,4.55,60,https://www.lenskart.com/john-jacobs-jj-e11543-c6-eyeglasses.html
144919,Silver,Medium,137 mm,John Jacobs,JJ E13584,3500,eyeframe,11121,4.75,4,https://www.lenskart.com/john-jacobs-jj-e13584-c2-half-rim-eyeglasses.html
215959,Blue,Wide,142 mm,Vincent Chase Polarized,VC S16745,2000,sunglasses,989,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16745-c3-sunglasses.html
216523,Ocean Blue,Extra Wide,144 mm,Lenskart Hustlr,LA E15417-XW,1700,eyeframe,3616,0.0,0,https://www.lenskart.com/lenskart-la-e15417-xw-c30-eyeglasses.html
209592,Pink,Wide,142 mm,Vincent Chase Polarized,VC S11759,2000,sunglasses,3582,0.0,0,https://www.lenskart.com/vincent-chase-vc-s11759-c10-sunglasses.html
215317,Grey,Wide,139 mm,Vincent Chase,VC E16608,1700,eyeframe,1891,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16608-c3-eyeglasses.html
216513,Grey,Extra Wide,143 mm,Lenskart Air,LA E11412/N,3000,eyeframe,805,0.0,0,https://www.lenskart.com/lenskart-air-la-e11412/n-c7-eyeglasses.html
206971,Military Green	,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,non_power_reading,9448,4.65,37,https://www.lenskart.com/lenskart-hustlr-lb-e14058-H-c17-eyeglasses.html
215980,Tortoise,Wide,141 mm,Vincent Chase Polarized,VC S16753,2000,sunglasses,1559,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16753-c3-sunglasses.html
216342,Brown,Medium,138 mm,Vincent Chase Polarized,VC S16749,2000,sunglasses,1307,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16749-c3-sunglasses.html
150591,Grey,Wide,138 mm,Lenskart Air,LA E14365,1700,eyeframe,13691,4.7,19,https://www.lenskart.com/lenskart-air-la-e14365-c2-eyeglasses.html
215418,Grey,Medium,134 mm,Lenskart Air,LA E16647,1700,eyeframe,2212,0.0,0,https://www.lenskart.com/lenskart-air-la-e16647-c1-eyeglasses.html
212877,Black,Medium,137 mm,Vincent Chase,VC E16460,1700,eyeframe,2346,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16460-c1-eyeglasses.html
136173,Transparent,Medium,135 mm,John Jacobs,JJ E10118,3500,eyeframe,23441,4.3,182,https://www.lenskart.com/john-jacobs-jj-e10118-c7-eyeglasses.html
149969,Blue,5-8 yrs,121 mm,Hooper,HP E10087,1000,eyeframe,8320,4.25,4,https://www.lenskart.com/hooper-hp-e10087-c2-eyeglasses.html
111911,,,,Bausch & Lomb,Renu Fresh multipurpose Contact Lens Solution 500 ml,610,contact_lens_solution,67571,4.75,147,https://www.lenskart.com/renu-fresh-multipurpose-solution-500ml.html
211303,Blue,Wide,139 mm,Vincent Chase,VC E10502-W,1700,eyeframe,4516,0.0,0,https://www.lenskart.com/vincent-chase-vc-e10502-w-c1-eyeglasses.html
151243,Black,Wide,141 mm,John Jacobs,JJ E14491,3500,eyeframe,5581,5.0,3,https://www.lenskart.com/john-jacobs-jj-e14491-c1-eyeglasses.html
210277,Tortoise,Narrow,131 mm,Vincent Chase,VC E12896,1700,eyeframe,4126,0.0,0,https://www.lenskart.com/vincent-chase-vc-e12896-c10-eyeglasses.html
216583,Navy,Extra Narrow,125 mm,Lenskart Hustlr,HP E15011,1700,eyeframe,3004,0.0,0,https://www.lenskart.com/lenskart-hp-e15011-c17-eye.html
216415,Black,Extra Wide,146 mm,Vincent Chase Polarized,VC S16796,2000,sunglasses,833,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16796-c1-sunglasses.html
145909,Grey,Narrow,132 mm,John Jacobs,JJ E13671,3500,eyeframe,12789,0.0,0,https://www.lenskart.com/john-jacobs-jj-e13671-rimless-c2-eyeglasses.html
149974,Blue,5-8 yrs,123 mm,Hooper,HP E10089,1000,eyeframe,15147,5.0,7,https://www.lenskart.com/hooper-hp-e10089-c1-eyeglasses.html
213147,Tortoise,Wide,140 mm,John Jacobs,JJ S16503,6000,sunglasses,986,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16503-c2-sunglasses.html
215420,Tortoise,Medium,134 mm,Lenskart Air,LA E16647,1700,eyeframe,2227,0.0,0,https://www.lenskart.com/lenskart-air-la-e16647-c3-eyeglasses.html
213144,Black,Wide,141 mm,John Jacobs,JJ S16502,6000,sunglasses,1132,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16502-c1-sunglasses.html
215369,Blue,Medium,135 mm,Vincent Chase,VC E16652,1700,eyeframe,1576,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16652-c2-eyeglasses.html
216411,Black,Wide,142 mm,Vincent Chase Polarized,VC S16794,2000,sunglasses,795,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16794-c1-sunglasses.html
215904,Grey,Medium,136 mm,Lenskart Air,LA E16723,1700,eyeframe,785,0.0,0,https://www.lenskart.com/lenskart-air-la-e16723-c1-eyeglasses.html
200745,Gunmetal,Medium,136 mm,Lenskart Air,LA E14866,1700,eyeframe,11585,4.85,14,https://www.lenskart.com/lenskart-air-la-e14866-c3-eyeglasses.html
209585,Gold,Narrow,135 mm,Vincent Chase Polarized,VC S13121,2000,sunglasses,3526,0.0,0,https://www.lenskart.com/vincent-chase-vc-s13121-c8-sunglasses.html
206131,Transparent,Medium,137 mm,Lenskart Air,LA E15321,3000,eyeframe,13675,4.5,20,https://www.lenskart.com/lenskart-air-la-e15321-c2-eyeglasses.html
208802,,,,Aquacolor,Aquacolor Premium Flirty Blue Powered Monthly,299,contact_lens,7584,0.0,0,https://www.lenskart.com/aquacolor-aquacolor-premium-flirt-blue-color-cl-1lens-box-plano.html
134946,Gold,Medium,137 mm,John Jacobs,JJ S12472,5000,sunglasses,12517,4.3,24,https://www.lenskart.com/john-jacobs-jj-s12472-c1-sunglasses.html
209678,Gold,Narrow,132 mm,John Jacobs,JJ E15824,3500,eyeframe,992,0.0,0,https://www.lenskart.com/john-jacobs-jj-e15824-c1-eyeglasses.html
215315,Brown,Wide,139 mm,Vincent Chase,VC E16608,1700,eyeframe,1823,0.0,0,https://www.lenskart.com/vincent-chase-vc-e16608-c1-eyeglasses.html
137126,Black,Wide,139 mm,John Jacobs,JJ S11767,5000,sunglasses,9915,4.1,32,https://www.lenskart.com/john-jacobs-jj-s11767-c3-sunglasses.html
137915,Blue,Medium,134 mm,John Jacobs,JJ E13023,3500,eyeframe,29513,4.75,44,https://www.lenskart.com/john-jacobs-jj-e13023-c1-eyeglasses.html
150877,Pink,Wide,138 mm,John Jacobs,JJ E14416,3500,eyeframe,9801,4.85,9,https://www.lenskart.com/john-jacobs-jj-e14416-c1-eyeglasses.html
212591,Brown,Medium,139 mm,Vincent Chase Polarized,VC S16395,2000,sunglasses,2185,0.0,0,https://www.lenskart.com/vincent-chase-vc-s16395-c1-sunglasses.html
209595,Green,Wide,142 mm,Vincent Chase Polarized,VC S13820,2000,sunglasses,3538,0.0,0,https://www.lenskart.com/vincent-chase-vc-s13820-c8-sunglasses.html
213354,Black,Narrow,133 mm,Lenskart Air,LA E16565,1700,eyeframe,807,0.0,0,https://www.lenskart.com/lenskart-air-la-e16565-c2-eyeglasses.html
216515,Blue,Wide,139 mm,Lenskart Air,LA E11415,3000,eyeframe,759,0.0,0,https://www.lenskart.com/lenskart-air-la-e11415-c8-eyeglasses.html
211281,Tortoise,Wide,139 mm,John Jacobs,JJ E16146,3500,eyeframe,3029,0.0,0,https://www.lenskart.com/john-jacobs-jj-e16146-c1-eyeglasses.html
210403,Black,Narrow,135 mm,Vincent Chase Polarized,VC S14457-N,2000,sunglasses,4206,0.0,0,https://www.lenskart.com/vincent-chase-vc-s14457--n-c1-sunglasses.html
215337,Gunmetal,Wide,140 mm,John Jacobs,JJ S16634,5000,sunglasses,715,0.0,0,https://www.lenskart.com/john-jacobs-jj-s16634-c1-sunglasses.html
146236,Grey,Medium,134 mm,John Jacobs,JJ E13724,5000,eyeframe,14836,4.8,36,https://www.lenskart.com/john-jacobs-jj-e13724-full-rim-c3-eyeglasses.html
150604,Gunmetal,Wide,140 mm,Vincent Chase,VC E13046,1700,eyeframe,20865,4.5,622,https://www.lenskart.com/vincent-chase-vc-e13046-c5-eyeglasses.html
